"MESSAGEID","COMMUNICATIONSOURCE","VENDORCODE","MUNETWORKID","NUMERATOR","STATUS","TIME","MESSAGETYPE","MESSAGESOURCE","GPSCONNECTION","OPERATIONMODE","EVENTCODE","DISTRESS","IGNITION","SHOCK","DOOR","OUTGPSPOWER","OUTGRADSTOP","OUTSIRENCONTROL","OUTDOORUNLOCK","OUTIMMOBILIZER","OUTDOORLOCK","OUTBLINKERCONTROL","OUTINTERNALLIGHTS","MAINSUPPLYVOLTAGE","BACKUPBATTERYVOLTAGE","MAINPOWERREGULATEDVOLTAGE","ANALOGVOLTAGE","DISTANCE","DALLASCODE","LASTGPSFIX","GPSNUMBEROFSATELLITESUSED","GPSLONGITUDE","GPSLATITUDE","GPSALTITUDE","GPSGROUNDSPEED","SPEEDDIRECTION","HWVERSION","SWVERSION","SWPROTOCOLVERSIONIDENT","MESSAGE","INPUTA","INPUTB","MESSAGEFROMMEMORY","GSMOPERATORCODE"
"2881242768","S","DT20N","1073972","98","R","2015-12-17 14:40:14.000","G","1","C","0","43","A","A","A","I","I","I","I","I","I","I","I","I","14.242643356323","0","0","0","268384","0","2015-12-17 14:40:00.000","8","28.97481918335","41.035160064697","78.220001220703","24.155998229981","1.1449999809265","221","32","k","NULL","A","I","F","28601"
"2881242770","G","DT465","2028422","130","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","14.277000427246","0","NULL","NULL","118300","NULL","2015-12-17 14:40:14.000","12","29.004423141479","41.05683517456","97.900001525879","0","4.5378561019897","33","33025","q","NULL","NULL","NULL","NULL","28601"
"2881242771","G","DT465","2098128","217","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.878000259399","0","NULL","NULL","97077","NULL","2015-12-17 14:40:14.000","12","30.739595413208","36.883159637451","46.70000076294","36.900001525879","3.1415927410126","33","33025","q","NULL","NULL","NULL","NULL","28602"
"2881242772","S","DT20N","517938","89","R","2015-12-17 14:40:14.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","13.999179840088","11.627676010132","3.06640625","0","494300","0","2015-12-17 14:40:00.000","9","33.455390930176","40.261142730713","938.07000732422","102.56399536133","3.164999961853","222","31","d","NULL","I","I","F","28601"
"2881242773","S","DT90F","786686","111","R","2015-12-17 14:40:14.000","G","1","C","0","44","I","A","A","A","I","I","I","I","I","I","I","I","14.235294342041","0","70.00700378418","0","660867","0","2015-12-17 14:40:00.000","9","31.760332107544","40.751873016357","720.58996582031","104.57999420166","1.3969999551773","216","31","p","NULL","A","A","F","28601"
"2881242774","S","DT20N","1071756","24","R","2015-12-17 14:40:14.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","12.781859397888","0","0","0","930051","0","2015-12-17 14:40:00.000","8","29.403470993042","40.866458892822","190.25","0","2.930999994278","221","31","z","NULL","A","I","F","28602"
"2881242775","S","DT20N","1067012","102","R","2015-12-17 14:40:14.000","G","1","C","0","36","A","A","A","I","I","I","I","I","I","I","I","I","14.729571342468","0","0","0","226236","0","2015-12-17 14:40:00.000","8","27.785158157349","37.288452148438","71.089996337891","87.803993225098","1.5620000362396","221","31","z","NULL","A","I","F","28601"
"2881242776","S","DT20N","1081458","17","R","2015-12-17 14:40:14.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.607839584351","0","0","0","588809","0","2015-12-17 14:40:00.000","9","29.932092666626","40.761688232422","0.25999999046326","28.727998733521","4.6570000648498","221","31","z","NULL","A","I","F","28602"
"2881242777","S","DT900","129242","180","R","2015-12-17 14:40:13.000","G","1","C","0","44","I","A","A","I","I","I","I","I","I","I","I","I","28.120090484619","0.37967920303345","3.84765625","1.58203125","248060","0","2015-12-17 14:40:00.000","8","27.314682006836","38.221942901611","64.119995117188","38.231998443604","2.1979999542236","37","25","j","NULL","A","A","F","NULL"
"2881242778","G","DT465","2022060","9","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.444000244141","NULL","NULL","NULL","346737","NULL","2015-12-17 14:40:14.000","12","35.1647605896","37.039531707764","64.800003051758","165.89999389648","1.7627825737","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242779","S","DT90F","786734","212","R","2015-12-17 14:40:14.000","G","1","C","0","36","A","A","A","I","I","I","I","I","I","I","I","I","14.352941513062","0","70.00700378418","0","390113","0","2015-12-17 14:40:00.000","8","29.042764663696","38.124225616455","364.98999023438","58.283996582031","1.2929999828339","216","31","p","NULL","A","A","F","28601"
"2881242780","G","DT465","2027502","38","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.588000297546","NULL","NULL","NULL","453105","NULL","2015-12-17 14:40:14.000","12","32.768062591553","39.910507202148","866.59997558594","22.200000762939","5.7944931983948","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242782","G","DT465","2015106","56","R","2015-12-17 14:40:13.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","27.761999130249","NULL","NULL","NULL","89932","NULL","2015-12-17 14:40:13.000","12","26.366666793823","39.690662384033","137.60000610352","0","1.1693706512451","33","33027","q","NULL","NULL","NULL","NULL","28602"
"2881242783","S","DT20N","1062836","206","R","2015-12-17 14:40:14.000","G","1","C","0","65","A","A","I","I","I","I","I","I","I","I","I","I","14.729571342468","0","0","0","1860386","0","2015-12-17 14:40:00.000","9","32.883628845215","40.032073974609","1114.9499511719","0","0.69900000095367","221","31","z","NULL","A","I","T","28601"
"2881242784","S","DT20N","1061084","52","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","28.607019424439","0","0","0","2370707","0","2015-12-17 14:38:00.000","4","35.08629989624","36.978466033935","18.89999961853","4.4279999732971","4.5900001525879","221","31","z","NULL","A","I","F","28601"
"2881242785","G","DT465","2015106","56","R","2015-12-17 14:40:13.000","G","1","C","NULL","1043","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","89932","NULL","2015-12-17 14:40:13.000","12","26.366666793823","39.690662384033","137.60000610352","0","1.1693706512451","33","208935","q","NULL","NULL","NULL","NULL","NULL"
"2881242786","G","DT465","2028332","251","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.508999824524","NULL","NULL","NULL","439176","NULL","2015-12-17 14:40:14.000","12","32.77851486206","39.908569335938","879.09997558594","0","4.6425757408142","33","33028","q","NULL","NULL","NULL","NULL","28602"
